,sex,length,l,m,s,lorh,z=-3,z=-2,z=-1,z=0,z=1,z=2,z=3
1012,2,81.1,-0.3833,10.3178,0.08927,L,7.995927825873428,8.681328274555973,9.450747832183072,10.3178,11.29887995995431,12.413859486715394,13.686989537575059
1013,2,81.2,-0.3833,10.3393,0.08926,L,8.01280756454363,8.699581077843504,9.470532660058849,10.3393,11.322307077468537,12.43946014097079,13.71505165509222
1014,2,81.3,-0.3833,10.3608,0.08925,L,8.029688218089348,8.717834562616424,9.490317869998584,10.360800000000003,11.345733709098564,12.465059692470135,13.74311188690735
1015,2,81.4,-0.3833,10.3824,0.08924,L,8.046647289329233,8.736172872961042,9.510195061207249,10.3824,11.369269360069035,12.490778448498387,13.77130287399437
1016,2,81.5,-0.3833,10.4041,0.08922999999999999,L,8.063684784641081,8.754596013629257,9.530164236349611,10.4041,11.392914026988915,12.516616401356321,13.79962460318184
1017,2,81.6,-0.3833,10.4258,0.08922000000000001,L,8.080723203418533,8.773019842162975,9.550133797121784,10.4258,11.4165582035207,12.542453241274902,13.827944429324731
1018,2,81.7,-0.3833,10.4477,0.08921,L,8.097917563900698,8.791612656159769,9.570286947240406,10.4477,11.440420893300471,12.568529567278981,13.856527607637378
1019,2,81.8,-0.3833,10.4697,0.0892,L,8.115190367590989,8.810290314737244,9.590532089287448,10.469700000000003,11.464392588857105,12.594725067017716,13.885241488543254
1020,2,81.9,-0.3833,10.4918,0.08918999999999999,L,8.132541620869105,8.829052822648247,9.610869225927956,10.4918,11.488473286799945,12.621039732793694,13.914086058875766
1021,2,82.0,-0.3833,10.514000000000001,0.08918,L,8.149971330115243,8.84790018464591,9.631298359827058,10.514000000000001,11.512662983738444,12.647473556909983,13.943061305469591
1022,2,82.1,-0.3833,10.5363,0.08917,L,8.167479501710062,8.866832405483576,9.651819493649956,10.5363,11.536961676282147,12.67402653167009,13.972167215160585
1023,2,82.2,-0.3833,10.5586,0.08916,L,8.184988622395531,8.885765333252674,9.672341023778655,10.5586,11.561259864896645,12.700578362802466,14.001271169410415
1024,2,82.3,-0.3833,10.5811,0.08915,L,8.202653735722267,8.904867284455946,9.693046164559206,10.581100000000003,11.585776539613468,12.72736961834477,14.030638370240752
1025,2,82.4,-0.3833,10.6037,0.08915,L,8.220173650894347,8.923887046165852,9.71374938476495,10.6037,11.610522411951433,12.75455380083757,14.060606183338388
1026,2,82.5,-0.3833,10.6263,0.08914,L,8.237917722450051,8.943074226536414,9.73454673365806,10.6263,11.635147815890635,12.781463600379626,14.090103006078984
1027,2,82.6,-0.3833,10.6491,0.08913,L,8.255817807867288,8.96243044616078,9.755527702079801,10.6491,11.659991694620832,12.808612798630561,14.119863031397033
1028,2,82.7,-0.3833,10.6719,0.08912,L,8.273718863703682,8.981787388591686,9.7765090757002,10.6719,11.68483505813242,12.835760827655859,14.1496210575456
1029,2,82.8,-0.3833,10.6948,0.08911000000000001,L,8.291698420200781,9.001229218397146,9.797582465239735,10.694800000000004,11.70978739691218,12.863027961172989,14.17950966787847
1030,2,82.9,-0.3833,10.7178,0.0891,L,8.309756483742602,9.020755940332217,9.818747873364103,10.7178,11.734848707570336,12.89041419148866,14.209528849240035
1031,2,83.0,-0.3833,10.741,0.0891,L,8.32774397655109,9.040282479156948,9.840001764149717,10.741,11.760250234937484,12.918317082869589,14.240287126993152
1032,2,83.1,-0.3833,10.7641,0.08909,L,8.345881043006445,9.059894463543156,9.861259399046045,10.7641,11.78542025108909,12.945821803329972,14.270435838171263
1033,2,83.2,-0.3833,10.7874,0.08907999999999999,L,8.364174165810802,9.079675518846457,9.882700671231518,10.7874,11.81080871941851,12.973565871141652,14.300847664039113
1034,2,83.3,-0.3833,10.8108,0.08907000000000001,L,8.382545819053284,9.099541483707164,9.904233971773877,10.810800000000004,11.836306147194223,13.001429007529408,14.331390012661965
1035,2,83.4,-0.3833,10.8343,0.08907000000000001,L,8.400767396249027,9.119321631787518,9.925763321899367,10.8343,11.86203534341088,13.029690892096406,14.362542902854873
1036,2,83.5,-0.3833,10.8578,0.08906,L,8.419218082185646,9.139272881283919,9.947388861651932,10.8578,11.8876414608589,13.057672482716843,14.393214719875392
1037,2,83.6,-0.3833,10.8814,0.08905,L,8.4377473113519,9.159309049859933,9.969106435096263,10.8814,11.913356530978445,13.08577312654937,14.424017033400027
1038,2,83.7,-0.3833,10.9051,0.08905,L,8.456124965999193,9.179258286583304,9.990819433654517,10.9051,11.939304161778175,13.114274314181404,14.455432954484776
1039,2,83.8,-0.3833,10.9289,0.08904,L,8.474810789866742,9.19946392805928,10.012720870335109,10.928900000000004,11.965237395076796,13.142613647351212,14.486497253593187
1040,2,83.9,-0.3833,10.9527,0.08903,L,8.493497626910994,9.219670324143571,10.034622730014998,10.9527,11.991170090598343,13.170951760195505,14.517559466331257
1041,2,84.0,-0.3833,10.9767,0.08903,L,8.512108923033946,9.23987283930234,10.056611001904155,10.9767,12.017445628335555,13.199812483327214,14.549370930827859
1042,2,84.1,-0.3833,11.0007,0.08902,L,8.530952378163722,9.260248725709717,10.07869673459102,11.0007,12.043596474602294,13.228389257278069,14.58069508085437
1043,2,84.2,-0.3833,11.0248,0.08902,L,8.549641729960767,9.280535797831456,10.100776837793875,11.0248,12.069981220576453,13.257369611355575,14.612638025525944
1044,2,84.3,-0.3833,11.0489,0.08901,L,8.568564266756649,9.300997005344565,10.122954830132171,11.048900000000003,12.096240730533152,13.28606478058563,14.644091543167336
1045,2,84.4,-0.3833,11.0731,0.08901,L,8.587331678467814,9.321368637591151,10.145126766423491,11.0731,12.122734682481207,13.315164760465086,14.67616595920374
1046,2,84.5,-0.3833,11.0974,0.08900000000000001,L,8.606410858866592,9.341999354438144,10.167488642428813,11.0974,12.14921232962036,13.344098560011684,14.707881361466864
1047,2,84.6,-0.3833,11.1218,0.08900000000000001,L,8.625333888130776,9.362539731846212,10.189844034040837,11.1218,12.17592496328615,13.373438405819197,14.740219774538376
1048,2,84.7,-0.3833,11.1462,0.08899,L,8.644492173604634,9.383255787234772,10.212298179471988,11.1462,12.202511261686421,13.402490572438076,14.772064496184624
1049,2,84.8,-0.3833,11.1707,0.08899,L,8.663493273374362,9.403880732667949,10.234745408608115,11.170700000000004,12.229333095666734,13.4319500311796,14.804534358573292
1050,2,84.9,-0.3833,11.1952,0.08899,L,8.682494373144085,9.42450567810112,10.257192637744236,11.1952,12.256154929647039,13.461409489921115,14.837004220961951
1051,2,85.0,-0.3833,11.2198,0.08897999999999999,L,8.701809846979407,9.44539164957312,10.279830895458643,11.2198,12.282959072846102,13.490699621172613,14.869109685032097
1052,2,85.1,-0.3833,11.2444,0.08897999999999999,L,8.720889021495504,9.466101166193694,10.302369963893758,11.2444,12.309890104878049,13.52027868770507,14.901710987929814
1053,2,85.2,-0.3833,11.2691,0.08897000000000001,L,8.7402836217277,9.487072492079013,10.325100499925899,11.2691,12.336802888047611,13.549687160425487,14.933945727640864
1054,2,85.3,-0.3833,11.2939,0.08897000000000001,L,8.75951843496202,9.50795076965252,10.347823032550352,11.293900000000004,12.363952590474923,13.579506067133085,14.96681098343286
1055,2,85.4,-0.3833,11.3187,0.08897000000000001,L,8.778753248196335,9.52882904722602,10.370545565174794,11.3187,12.391102292902227,13.609324973840675,14.999676239224842
1056,2,85.5,-0.3833,11.3435,0.08897000000000001,L,8.797988061430653,9.549707324799522,10.393268097799243,11.3435,12.418251995329536,13.63914388054827,15.032541495016831
1057,2,85.6,-0.3833,11.3684,0.08896,L,8.817540407549883,9.570848983027592,10.416182980062187,11.3684,12.445382324134664,13.668789636831047,15.06503580864419
1058,2,85.7,-0.3833,11.3934,0.08896,L,8.836930867965487,9.591896027869055,10.439088980422971,11.3934,12.472750692427772,13.698848373409701,15.09816499966633
1059,2,85.8,-0.3833,11.4183,0.08896,L,8.85624376653943,9.612858884531155,10.461903356782319,11.418300000000004,12.500009587247712,13.728786875042047,15.131161673924387
1060,2,85.9,-0.3833,11.4434,0.08896,L,8.875711788796695,9.633990117551981,10.484900981144543,11.4434,12.52748742901399,13.758965846567012,15.164423381710613
1061,2,86.0,-0.3833,11.4684,0.08895,L,8.89534434235941,9.65521793737374,10.507908595409656,11.4684,12.554725817550562,13.788728623249094,15.197044704232582
1062,2,86.1,-0.3833,11.4935,0.08895,L,8.91481289446722,9.676349566042784,10.530906442166375,11.4935,12.582203374840201,13.818906947029529,15.230305300486307
1063,2,86.2,-0.3833,11.5186,0.08895,L,8.934281446575032,9.697481194711829,10.553904288923096,11.5186,12.609680932129843,13.849085270809965,15.263565896740033
1064,2,86.3,-0.3833,11.5437,0.08895,L,8.953749998682845,9.718612823380878,10.576902135679822,11.543700000000003,12.637158489419487,13.879263594590405,15.296826492993764
1065,2,86.4,-0.3833,11.5689,0.08895,L,8.973296114743274,9.739828641805573,10.599991607324016,11.5689,12.664745519048923,13.909562150736496,15.330219601583158
1066,2,86.5,-0.3833,11.594000000000001,0.08895,L,8.992764666851087,9.760960270474621,10.62298945408074,11.594000000000001,12.692223076338566,13.939740474516935,15.363480197836887
1067,2,86.6,-0.3833,11.6192,0.08895,L,9.012310782911516,9.782176088899318,10.646078925724936,11.6192,12.719810105968005,13.970039030663028,15.396873306426285
1068,2,86.7,-0.3833,11.6444,0.08895,L,9.031856898971949,9.803391907324016,10.669168397369134,11.6444,12.747397135597446,14.000337586809122,15.430266415015682
1069,2,86.8,-0.3833,11.6696,0.08895,L,9.051403015032385,9.82460772574872,10.692257869013337,11.669600000000004,12.774984165226892,14.030636142955222,15.463659523605088
1070,2,86.9,-0.3833,11.6948,0.08895,L,9.070949131092814,9.845823544173417,10.715347340657532,11.6948,12.802571194856327,14.060934699101313,15.497052632194482
1071,2,87.0,-0.3833,11.7201,0.08895,L,9.090572811105867,9.86712355235377,10.738528437189206,11.7201,12.830267696825567,14.091353487613068,15.530578253119552
1072,2,87.1,-0.3833,11.7453,0.08895,L,9.110118927166297,9.888339370778468,10.761617908833404,11.7453,12.857854726455008,14.121652043759163,15.563971361708951
1073,2,87.2,-0.3833,11.7705,0.08895,L,9.12966504322673,9.909555189203166,10.784707380477602,11.7705,12.885441756084447,14.151950599905257,15.59736447029835
1074,2,87.3,-0.3833,11.7957,0.08895,L,9.149211159287164,9.930771007627868,10.807796852121804,11.795700000000004,12.913028785713891,14.182249156051357,15.630757578887753
1075,2,87.4,-0.3833,11.8209,0.08895,L,9.168757275347593,9.951986826052565,10.830886323765998,11.8209,12.940615815343328,14.212547712197447,15.664150687477147
1076,2,87.5,-0.3833,11.8461,0.08895,L,9.188303391408025,9.973202644477263,10.853975795410198,11.8461,12.968202844972769,14.242846268343543,15.697543796066546
1077,2,87.6,-0.3833,11.8713,0.08896,L,9.207598909270164,9.994231337058464,10.87696008331975,11.8713,12.99592442071882,14.273451181847262,15.731462615245572
1078,2,87.7,-0.3833,11.8965,0.08896,L,9.227144493369092,10.01544675825866,10.900049331683421,11.8965,13.023511735958273,14.303750388318546,15.76485683979589
1079,2,87.8,-0.3833,11.9217,0.08896,L,9.246690077468022,10.036662179458858,10.923138580047096,11.921700000000003,13.05109905119773,14.334049594789834,15.798251064346212
1080,2,87.9,-0.3833,11.9468,0.08896,L,9.266158099725287,10.057793412479683,10.94613620440932,11.9468,13.078576892964007,14.364228566314798,15.831512772132438
1081,2,88.0,-0.3833,11.972000000000001,0.08896,L,9.285703683824215,10.079008833679879,10.969225452772994,11.972000000000001,13.106164208203461,14.394527772786084,15.864906996682757
1082,2,88.1,-0.3833,11.9971,0.08897000000000001,L,9.304918461831857,10.099950962785062,10.992116780191942,11.9971,13.133778023816985,14.425016357325838,15.898700010566968
1083,2,88.2,-0.3833,12.0223,0.08897000000000001,L,9.32446351398931,10.12116598677104,11.015205805278073,12.0223,13.16136562467054,14.455316214141618,15.932095351129794
1084,2,88.3,-0.3833,12.0474,0.08897000000000001,L,9.34393100641598,10.142296824153902,11.038203207248788,12.047400000000003,13.188843750917538,14.485495833430358,15.965358170499917
1085,2,88.4,-0.3833,12.0725,0.08897999999999999,L,9.363143672584082,10.163237374059385,11.061093645646489,12.0725,13.216458707546888,14.515987020856555,15.999155659864703
1086,2,88.5,-0.3833,12.0976,0.08897999999999999,L,9.382610635200098,10.184367815814522,11.084090825228657,12.0976,13.24393711827867,14.546167287928288,16.032419590870095
1087,2,88.6,-0.3833,12.1227,0.08897999999999999,L,9.402077597816115,10.20549825756966,11.107088004810826,12.1227,13.27141552901045,14.576347555000021,16.06568352187549
1088,2,88.7,-0.3833,12.1478,0.08899,L,9.421288154394714,10.226437229923253,11.129977555094095,12.1478,13.299031625550798,14.606841342866918,16.09948548265342
1089,2,88.8,-0.3833,12.1728,0.08899,L,9.440677031710765,10.24748309261017,11.152882890947287,12.172800000000004,13.326400843898057,14.636902015052149,16.132617995294922
1090,2,88.9,-0.3833,12.1978,0.08900000000000001,L,9.459808457321799,10.26833670279215,11.175680155948076,12.1978,13.353908316744754,14.6672775078226,16.16629077720011
1091,2,89.0,-0.3833,12.2229,0.08900000000000001,L,9.479274360376346,10.28946635332258,11.198676890762082,12.2229,13.381387296458332,14.69745907051803,16.19955693163023
1092,2,89.1,-0.3833,12.2479,0.08901,L,9.498404210628093,10.310318784834658,11.221473491838625,12.2479,13.408895622505131,14.727836510977081,16.2332330649711
1093,2,89.2,-0.3833,12.2729,0.08901,L,9.517792032643762,10.331363859469564,11.244378384701562,12.2729,13.436265407575439,14.757898473662475,16.266367792281436
1094,2,89.3,-0.3833,12.2978,0.08902,L,9.536842760568131,10.352130935216215,11.26708270406915,12.297800000000004,13.463665105435485,14.78815760889346,16.299914729547297
1095,2,89.4,-0.3833,12.3228,0.08902,L,9.556230054963404,10.37317561584042,11.289987375441402,12.3228,13.491035173873405,14.818220216857673,16.33305056426884
1096,2,89.5,-0.3833,12.3477,0.08903,L,9.575279214057618,10.393941517747,11.312691033572197,12.3477,13.518435721573782,14.848481292226213,16.36660084019634
1097,2,89.6,-0.3833,12.3727,0.08903,L,9.59466598085236,10.414985804370719,11.335595483456736,12.3727,13.545806073383378,14.878544545488412,16.399737782380303
1098,2,89.7,-0.3833,12.3976,0.08904,L,9.613713571215026,10.435750532487964,11.3582984803655,12.3976,13.57320747094438,14.908807561090441,16.43329139722633
1099,2,89.8,-0.3833,12.4225,0.08904,L,9.633022265472244,10.456710249550861,11.381111091851684,12.422500000000003,13.600468623588968,14.93875120407547,16.46629689472512
1100,2,89.9,-0.3833,12.4474,0.08905,L,9.65206828931219,10.477473805505408,11.4038134284391,12.4474,13.627870869897357,14.969016157425575,16.499853844316313
1101,2,90.0,-0.3833,12.4723,0.08906,L,9.671113272158635,10.49823658174192,11.426515325312808,12.4723,13.655273682723061,14.999282405845502,16.533413025723615
1102,2,90.1,-0.3833,12.4971,0.08906,L,9.690343374798047,10.519111341587914,11.449235880468454,12.4971,13.682425915056434,15.029107073602447,16.566288168483005
1103,2,90.2,-0.3833,12.522,0.08907000000000001,L,9.709386793408925,10.539872947328696,11.47193711793322,12.522,13.709829575532433,15.059375257361452,16.599850680666837
1104,2,90.3,-0.3833,12.5468,0.08907999999999999,L,9.728351634647366,10.560549604155103,11.494546302334914,12.546800000000003,13.737124315479189,15.08952447040437,16.633282855105584
1105,2,90.4,-0.3833,12.5717,0.08909,L,9.74739297371486,10.581309652207382,11.51724666130816,12.5717,13.764529107925112,15.119795242047493,16.66684982736482
1106,2,90.5,-0.3833,12.5965,0.08909,L,9.766621506510594,10.602183239659736,11.53996655736044,12.5965,13.791682183632977,15.149621830496374,16.699728266694322
1107,2,90.6,-0.3833,12.6213,0.0891,L,9.785583749301209,10.622857951232064,11.562574645364753,12.6213,13.818978334439668,15.179774266643882,16.733165991613323
1108,2,90.7,-0.3833,12.6461,0.08911000000000001,L,9.804544955651444,10.643531886409479,11.58518229547707,12.6461,13.84627504956531,15.209927993023683,16.7666059403596
1109,2,90.8,-0.3833,12.6709,0.08912,L,9.8235051256199,10.664205045222165,11.60778950770619,12.670900000000003,13.87357232902202,15.240083009693182,16.800048113087133
1110,2,90.9,-0.3833,12.6957,0.08912,L,9.842732088749223,10.685077460371955,11.63050874468155,12.6957,13.900726248140607,15.269911519005097,16.83292984944402
1111,2,91.0,-0.3833,12.7205,0.08913,L,9.861690699211747,10.705749452102825,11.653115299349814,12.7205,13.928024373085451,15.300068466347394,16.86637534541754
1112,2,91.1,-0.3833,12.7453,0.08914,L,9.880648273429381,10.72642066753946,11.675721416155394,12.7453,13.95532306238963,15.330226704113231,16.89982306573111
1113,2,91.2,-0.3833,12.77,0.08915,L,9.89952728971216,10.747006948474393,11.698235487938025,12.77,13.982512821054895,15.36026594836668,16.933140409595822
1114,2,91.3,-0.3833,12.7948,0.08916,L,9.91848279372515,10.767676612988591,11.720840729930405,12.794800000000004,14.00981263798038,15.390426764569643,16.966592574619025
1115,2,91.4,-0.3833,12.8196,0.08917,L,9.937437261668926,10.788345501299055,11.74344553408644,12.8196,14.037113019301518,15.420588871368306,17.000046964444124
1116,2,91.5,-0.3833,12.8443,0.08918,L,9.956313178181396,10.80892945992462,11.765958295903243,12.8443,14.064304466618953,15.450631977079977,17.033370964984123
1117,2,91.6,-0.3833,12.8691,0.08918999999999999,L,9.975265576271621,10.829596797493524,11.788562225298755,12.8691,14.091605975634035,15.480796662659918,17.066829800442072
1118,2,91.7,-0.3833,12.8939,0.0892,L,9.994216938468288,10.85026335894921,11.811165716884286,12.8939,14.11890804908112,15.510962639007772,17.100290861163913
1119,2,91.8,-0.3833,12.9186,0.08921,L,10.013089755736438,10.870844995536398,11.833677168814184,12.918600000000003,14.146101185159557,15.541009606693367,17.133621519762656
1120,2,91.9,-0.3833,12.9434,0.08922000000000001,L,10.032039048430569,10.891510006431378,11.856279785691852,12.9434,14.173404386373209,15.5711781621667,17.167087027040775
1121,2,92.0,-0.3833,12.9681,0.08922999999999999,L,10.050909800530945,10.912090095668589,11.878790364702894,12.9681,14.200598647974832,15.601227703927194,17.200422123636105
1122,2,92.1,-0.3833,12.9929,0.08924,L,10.069857023956482,10.932753556123393,11.90139210690781,12.9929,14.227902977003483,15.63139883875546,17.233892078086132
1123,2,92.2,-0.3833,13.0177,0.08925,L,10.088803211781103,10.953416240615761,11.923993411346665,13.0177,14.255207870524702,15.66157126463868,17.267364258570165
1124,2,92.3,-0.3833,13.0424,0.08926,L,10.107670865513514,10.973994008266146,11.946502680602322,13.042400000000004,14.282403821068709,15.691624669232683,17.30070601553053
1125,2,92.4,-0.3833,13.0672,0.08927,L,10.126614984420444,10.994655142499159,11.969103110421083,13.0672,14.309709842477558,15.721799674815115,17.334182644110257
1126,2,92.5,-0.3833,13.092,0.08928,L,10.145558067902023,11.015315500860192,11.991703102500141,13.092,14.337016428415337,15.751975971624784,17.367661499186273
1127,2,92.6,-0.3833,13.1167,0.0893,L,10.16414608985481,11.035684372230486,12.01409489652174,13.1167,14.364362801564576,15.782372078336943,17.40159169386286
1128,2,92.7,-0.3833,13.1415,0.08931,L,10.183086592348134,11.056342795296631,12.036693795953553,13.1415,14.391670798810459,15.812551605921625,17.435076124891225
1129,2,92.8,-0.3833,13.1663,0.08932000000000001,L,10.20202605963048,11.077000442601305,12.059292257677857,13.166300000000003,14.41897936062971,15.842732424944275,17.46856278298158
1130,2,92.9,-0.3833,13.1911,0.08932999999999999,L,10.220964491760368,11.097657314174654,12.081890281703435,13.1911,14.446288487034447,15.87291453546235,17.50205166828814
1131,2,93.0,-0.3833,13.2158,0.08934,L,10.239824407112222,11.118229281736184,12.10439627769813,13.2158,14.47348866148342,15.902977604465308,17.53541009576944
1132,2,93.1,-0.3833,13.2406,0.08936000000000001,L,10.258481688175332,11.138676109639915,12.126876173793859,13.2406,14.500949067352243,15.9335043959501,17.56949086593067
1133,2,93.2,-0.3833,13.2654,0.08937,L,10.277416505098648,11.159330270668727,12.149472667613853,13.2654,14.528260169844522,15.963691029658584,17.60298755687646
1134,2,93.3,-0.3833,13.2902,0.08938,L,10.29635028714233,11.179983656106854,12.172068723776103,13.290200000000004,14.555571836978874,15.993878955130777,17.636486475758687
1135,2,93.4,-0.3833,13.3151,0.0894,L,10.3150798944097,11.200510741145004,12.194638021324229,13.3151,14.583144595880066,16.0245325845456,17.67071117908805
1136,2,93.5,-0.3833,13.3399,0.08941,L,10.334011092689785,11.221162188881623,12.217232983284612,13.3399,14.610457676889727,16.054723747379523,17.704215686608105
1137,2,93.6,-0.3833,13.3647,0.08942,L,10.352941256304627,11.241812861138087,12.239827507619458,13.3647,14.637771322585946,16.084916202188143,17.73772242263114
1138,2,93.7,-0.3833,13.3896,0.08943999999999999,L,10.371665709337243,11.262336075642613,12.262394616466553,13.3896,14.665346918225747,16.11557633769798,17.7719583772487
1139,2,93.8,-0.3833,13.4145,0.08945,L,10.390670748255248,11.283068921480128,12.285079627284775,13.414500000000004,14.692771506943053,16.14589239191791,17.805603437414213
1140,2,93.9,-0.3833,13.4394,0.08947000000000001,L,10.409391592423079,11.30358942477474,12.30764520230954,13.4394,14.720349092502731,16.176557093788066,17.839847293363988
1141,2,94.0,-0.3833,13.4643,0.08947999999999999,L,10.42839404012351,11.324320327116157,12.330329115530626,13.4643,14.747775099834657,16.206876396669045,17.87349796250525
1142,2,94.1,-0.3833,13.4892,0.08949,L,10.447395449315461,11.34505045102009,12.353012589411012,13.4892,14.775201674198481,16.237196997058835,17.90715087000747
1143,2,94.2,-0.3833,13.5142,0.08951,L,10.46618857882281,11.365651180135682,12.375667547803348,13.5142,14.802891637313992,16.267988594484837,17.941538761351786
1144,2,94.3,-0.3833,13.5391,0.08952,L,10.485187395256945,11.386379359261618,12.398349923286416,13.539100000000003,14.830319631544532,16.298312446679724,17.975197283772104
1145,2,94.4,-0.3833,13.5641,0.08954,L,10.503976906905255,11.406977370091594,12.42100334366144,13.5641,14.858011590572701,16.329108624917957,18.00959310275742
1146,2,94.5,-0.3833,13.5892,0.08955,L,10.523128005863175,11.42787179515244,12.44386776430176,13.5892,14.885660085497207,16.359676504004877,18.043522797992683
1147,2,94.6,-0.3833,13.6142,0.08957000000000001,L,10.54191389187143,11.448467081733922,12.466519643215262,13.6142,14.913354045110047,16.390477274036236,18.077926564104086
1148,2,94.7,-0.3833,13.6393,0.08959,L,10.560775143963982,11.46914490567852,12.489262211476307,13.6393,14.941158692852197,16.421401068946057,18.112467679299158
1149,2,94.8,-0.3833,13.6644,0.0896,L,10.579922069962286,11.490036199897927,12.512124863368497,13.664400000000004,14.968809475522365,16.451974189156047,18.146406427539237
1150,2,94.9,-0.3833,13.6895,0.08962,L,10.59877968692149,11.510711292260872,12.534865885897954,13.6895,14.996616129738117,16.482902589818007,18.18095551484455
1151,2,95.0,-0.3833,13.7146,0.08963,L,10.617924002695807,11.531600628306354,12.557727431649123,13.7146,15.024268342794393,16.513478986573595,18.214899921929703
1152,2,95.1,-0.3833,13.7398,0.08965,L,10.636855401545752,11.552357068935793,12.580558471438279,13.7398,15.052186555334222,16.54453240682785,18.249589805897262
1153,2,95.2,-0.3833,13.765,0.08967,L,10.655784721640256,11.573111945909899,12.603388625441406,13.765,15.080105920383918,16.575588475979433,18.284284281052017
1154,2,95.3,-0.3833,13.7902,0.08968,L,10.675002269948408,11.594082222089874,12.62633996029026,13.790200000000004,15.107869980072637,16.606290544302535,18.31837059527499
1155,2,95.4,-0.3833,13.8155,0.0897,L,10.694005347709902,11.614918428987163,12.649260121087737,13.8155,15.135900917278578,16.637471665115715,18.353205923197905
1156,2,95.5,-0.3833,13.8408,0.08972000000000001,L,10.713006338924256,11.635753066261012,12.672179392653545,13.8408,15.16393301166467,16.668655445799608,18.38804586177498
1157,2,95.6,-0.3833,13.8661,0.08974,L,10.732005243827668,11.656586134033565,12.695097775023385,13.8661,15.19196626328058,16.69984188659073,18.422890411643948
1158,2,95.7,-0.3833,13.8914,0.08975,L,10.751294422822877,11.677636147758847,12.718138219110141,13.8914,15.219843050276753,16.730671645749528,18.457122124009153
1159,2,95.8,-0.3833,13.9168,0.08977,L,10.77036705736331,11.69855052417356,12.74114659609971,13.916800000000004,15.24798789023507,16.76198317584788,18.492107592727287
1160,2,95.9,-0.3833,13.9422,0.08979,L,10.789437597805554,11.7194633251212,12.764154080448353,13.9422,15.276133892094473,16.79329737703169,18.527097692217545
1161,2,96.0,-0.3833,13.9676,0.08981,L,10.80850604438666,11.740374550724374,12.787160672191927,13.9676,15.304281055904857,16.824614249538477,18.562092423120518
1162,2,96.1,-0.3833,13.9931,0.08983,L,10.827649775835708,11.76136825230413,12.810257918328118,13.9931,15.332538953854893,16.856054253362778,18.597224688898176
1163,2,96.2,-0.3833,14.0186,0.08984,L,10.847086342852629,11.782580837349965,12.833478330165633,14.0186,15.360638932681836,16.887134209974572,18.63173824232012
1164,2,96.3,-0.3833,14.0441,0.08986,L,10.866226385202031,11.803571765867826,12.856574006537013,14.044100000000004,15.388898869916508,16.918578896928974,18.666878617990378
1165,2,96.4,-0.3833,14.0697,0.08988,L,10.885441694118677,11.824645156536356,12.879760329432086,14.0697,15.417269551637546,16.950146739123046,18.702156570266865
1166,2,96.5,-0.3833,14.0953,0.0899,L,10.904654893453268,11.845716959853329,12.902945752810128,14.0953,15.445641404621641,16.981717274451906,18.73743919252778
1167,2,96.6,-0.3833,14.1209,0.08992,L,10.923865983444573,11.866787175942255,12.926130276707273,14.1209,15.474014428919071,17.013290503155037,18.772726485419195
1168,2,96.7,-0.3833,14.1466,0.08993999999999999,L,10.943152319683984,11.887939838827638,12.94940543838722,14.1466,15.502498209202637,17.044986913694693,18.808151401331173
1169,2,96.8,-0.3833,14.1724,0.08996,L,10.962513889791794,11.90917493919957,12.97277123257698,14.172400000000003,15.53109275233258,17.076806521840194,18.84371396760308
1170,2,96.9,-0.3833,14.1981,0.08997999999999999,L,10.981795987508745,11.930324412524646,12.996044586627361,14.1981,15.559578886844415,17.108508346210318,18.879148272499087
1171,2,97.0,-0.3833,14.2239,0.09,L,11.001153311162302,11.951556317295925,13.01940856972084,14.2239,15.588175788843817,17.140333379021712,18.914720246851513
1172,2,97.1,-0.3833,14.2498,0.09002,L,11.020585848376447,11.972870644205424,13.042863176584959,14.2498,15.616883465191785,17.172281636047458,18.95042991800987
1173,2,97.2,-0.3833,14.2757,0.09004,L,11.04001625245191,11.99418336576582,13.066316873568034,14.2757,15.645592326776672,17.20423261895377,18.986144317088183
1174,2,97.3,-0.3833,14.3016,0.09006,L,11.059444523630088,12.015494482102026,13.089769660706624,14.301600000000004,15.674302373649358,17.236186327983113,19.021863444740653
1175,2,97.4,-0.3833,14.3276,0.09008,L,11.07894798806868,12.036888005232077,13.113313062877848,14.3276,15.703123206374467,17.26826328784322,19.0577203156666
1176,2,97.5,-0.3833,14.3537,0.0901,L,11.098526633397249,12.05836392585089,13.136947074810125,14.3537,15.732054831814203,17.30046351431281,19.093714957230826
1177,2,97.6,-0.3833,14.3798,0.09012,L,11.118103129738415,12.07983822904765,13.160580169930224,14.3798,15.760987651776471,17.33266648834941,19.129714364950406
1178,2,97.7,-0.3833,14.4059,0.09015,L,11.13737473331211,12.101084535014563,13.18408491010602,14.4059,15.790085217460874,17.36524529334169,19.166360014511834
1179,2,97.8,-0.3833,14.4321,0.09017,L,11.15702371371763,12.122639203085846,13.207807461117987,14.432100000000004,15.819130338363658,17.397575009170712,19.20250323234466
1180,2,97.9,-0.3833,14.4584,0.09018999999999999,L,11.176747840339113,12.144276242475918,13.231620607011722,14.4584,15.848286271503383,17.430028036694445,19.238784299372718
1181,2,98.0,-0.3833,14.4848,0.09021,L,11.196547100814016,12.165995643883782,13.255524342516823,14.4848,15.877553023743925,17.46260439169961,19.275203242982393
1182,2,98.1,-0.3833,14.5112,0.09022999999999999,L,11.216344188387069,12.187713409687202,13.279427150791763,14.5112,15.906820984405954,17.49518352666141,19.311627009724035
